finess;raison_sociale;etab_rattach;ville;departement;region
380793802;CSP GRENOBLE - CDS MOUNIER;CSP MOUNIER GRENOBLE;05105 BRIANCON CEDEX;HAUTES ALPES;Provence Alpes Cote d'Azur
590051801;CSP HERLIES;CENTRE DE SANTE POLYVALENT DE HERLIES;59160 CAPINGHEM;NORD;Nord Pas de Calais Picardie
750050759;CSP LES EQUIPAGES;CENTRE DE SANTE POLYVALENT LES EQUIPAGES;07140 LES VANS;ARDECHE;Auvergne Rhone Alpes
690048111;CSP OXANCE DE MIRAMAS (ZAC ST-SUSPY);CSP OXANCE DE MIRAMAS (ZAC ST-SUSPY);01000 BOURG EN BRESSE;AIN;Auvergne Rhone Alpes
690048111;CSP OXANCE JOLIOT-CURIE;CSP OXANCE JOLIOT-CURIE PORT ST LOUIS DU RHONE;01000 BOURG EN BRESSE;AIN;Auvergne Rhone Alpes
690048111;CSP OXANCE LOUIS BONNEFON;CENTRE SANTE POLYVAENT LOUIS BONNEFON;01000 BOURG EN BRESSE;AIN;Auvergne Rhone Alpes
690048111;CSP OXANCE MARTIGUES;CSP OXANCE MARTIGUES;01000 BOURG EN BRESSE;AIN;Auvergne Rhone Alpes
690048111;CSP OXANCE MICHEL BORIO;CSP OXANCE MICHEL BORIO PORT DE BOUC;01000 BOURG EN BRESSE;AIN;Auvergne Rhone Alpes
690048111;CSP OXANCE PAUL PARET MARSEILLE 15;CSP OXANCE PAUL PARET MARSEILLE 15;01000 BOURG EN BRESSE;AIN;Auvergne Rhone Alpes
690048111;CSP OXANCE RAPHAEL BACCI;CSP OXANCE RAPHAEL BACCI;01000 BOURG EN BRESSE;AIN;Auvergne Rhone Alpes
590060703;CSP ROUBAIX;CENTRE DE SANTE POLYVALENT ROUBAIX;59100 ROUBAIX;NORD;Nord Pas de Calais Picardie
800020547;CSP ZEIZA  AMIENS;CENTRE DE SANTE POLYVALENT;80000 AMIENS;SOMME;Nord Pas de Calais Picardie
750050759;CSP+CMS DE LENS;CENTRE DE SANTE POLYVALENT DE LENS;07140 LES VANS;ARDECHE;Auvergne Rhone Alpes
590780193;CSPA LES BATELIERS CHRU LILLE;CENTRE DE SOINS POUR PERSONNES AGEES DU CHR DE LILLE;59037 LILLE CEDEX;NORD;Nord Pas de Calais Picardie
620033217;CTR DE SANTE MUNICIPAL ANNEQUINOIS;CENTRE DE SANTE POLYVALENT MUNICIPAL ANNEQUINOIS;62149 ANNEQUIN;PAS DE CALAIS;Nord Pas de Calais Picardie
750050759;CTRE  SANTE POLYVALENT HOMBOURG HAUT;CTRE DE SANTE POLYVALENT DE HOMBOURG HAUT (CANSSM) FILIERIS;07140 LES VANS;ARDECHE;Auvergne Rhone Alpes
760780726;CTRE ACTIVITE ET ANIMATION CH LE HAVRE;;76083 LE HAVRE CEDEX;SEINE MARITIME;Normandie
670013317;CTRE AUTONOME D'ENDOSC DIGESTIVE AMBUL;CENTRE AUTONOME D'ENDOSCOPIE DIGESTIVE AMBULATOIRE;67000 STRASBOURG;BAS RHIN;Alsace Champagne Ardenne Lorraine
060019551;CTRE AZUREEN CANCEROLOGIE SITE TZANCK;CENTRE AZUREEN DE CANCEROLOGIE SITE HP TZANCK;06250 MOUGINS;ALPES MARITIMES;Provence Alpes Cote d'Azur
650780174;CTRE CAMILLE CLAUDEL TARBES;CENTRE CAMILLE CLAUDEL TARBES HOPITAUX LANNEMEZAN;31800 ST GAUDENS;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
620026898;CTRE CANCEROLOGIE ARTOIS SITE CH LENS;CTRE CANCEROLOGIE ARTOIS SITE CH LENS;62307 LENS CEDEX;PAS DE CALAIS;Nord Pas de Calais Picardie
920001062;CTRE CANCEROLOGIE DE LA PORTE ST CLOUD;CENTRE DE CANCEROLOGIE DE LA PORTE DE SAINT CLOUD;92100 BOULOGNE BILLANCOURT;HAUTS DE SEINE;Ile de France
060790797;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;CENTRE DE CARDIOLOGIE MEDICO CHIRURGICAL TZANCK;06721 ST LAURENT DU VAR CEDEX;ALPES MARITIMES;Provence Alpes Cote d'Azur
310781406;CTRE CASSELARDIT VILLA ANCELY CHU TLSE;CENTRE DE CASSELARDIT VILLA ANCELY CHU TOULOUSE;31059 TOULOUSE CEDEX 9;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
920810736;CTRE CHIRURGICAL PIERRE CHEREST;CENTRE CHIRURGICAL PIERRE CHEREST;92200 NEUILLY SUR SEINE;HAUTS DE SEINE;Ile de France
370000481;CTRE CONVAL. L'ERMITAGE CHRU TOURS;CENTRE DE CONVALESCENTS ET DE CHRONIQUES L'ERMITAGE DU CHRU;37044 TOURS CEDEX 9;INDRE ET LOIRE;Centre Val de Loire
590782637;CTRE CONVALESCENCE SSR CH ARMENTIERES;CENTRE DE CONVALESCENCE & SSR POUR PERS AGEES CH ARMENTIERES;59421 ARMENTIERES CEDEX;NORD;Nord Pas de Calais Picardie
930021480;CTRE D MOYEN ET LONG SEJOUR LES ORMES;CENTRE GERIATRIQUE DEPARTEMENTAL DE MOYEN SEJOUR LES ORMES;93370 MONTFERMEIL;SEINE SAINT DENIS;Ile de France
920029642;CTRE DE CANCEROLOGIE DE CHARLEBOURG;CENTRE DE CANCEROLOGIE DE CHARLEBOURG LA DEFENSE;92250 LA GARENNE COLOMBES;HAUTS DE SEINE;Ile de France
570010181;CTRE DE GERIATRIE FORBACH - SOS SANTE;CENTRE DE GERIATRIE ST FRANCOIS FORBACH GROUPE SOS SANTE;54350 MONT ST MARTIN;MEURTHE ET MOSELLE;Alsace Champagne Ardenne Lorraine
590782215;CTRE DE JOUR FROISSART - SECTEUR 59G32;CTRE DE JOUR FROISSART - SECTEUR 59G32;59322 VALENCIENNES CEDEX;NORD;Nord Pas de Calais Picardie
290000074;CTRE DE LONG SEJOUR - CH DOUARNENEZ;CENTRE DE LONG SEJOUR DU CENTRE HOSPITALIER DE DOUARNENEZ;29177 DOUARNENEZ CEDEX;FINISTERE;Bretagne
220000103;CTRE DE LONG SEJOUR CH LANNION;;22303 LANNION CEDEX;COTES D ARMOR;Bretagne
220005045;CTRE DE LONG SEJOUR CH TREGUIER;;22220 TREGUIER;COTES D ARMOR;Bretagne
560023210;CTRE DE LONG SEJOUR DU LAC CHBA VANNES;CENTRE DE LONG SEJOUR DU LAC - CHBA VANNES;56017 VANNES CEDEX;MORBIHAN;Bretagne
490000676;CTRE DE PLANIFICATION CH CHOLET;CENTRE DE PLANIFICATION DU CENTRE HOSPITALIER DE CHOLET;49325 CHOLET CEDEX;MAINE ET LOIRE;Pays de la Loire
910002773;CTRE DE READAPT A CALMETTE DE YERRES;CTRE READP HDJ POST CURE ALBERT CALMETTE DE YERRES;91106 CORBEIL ESSONNES CEDEX;ESSONNE;Ile de France
750050759;CTRE DE SANTE DE PUTTELANGE AUX LACS;CTRE DE SANTE POLYVALENT PUTTELANGE AUX LACS (CANSSM) FILIER;07140 LES VANS;ARDECHE;Auvergne Rhone Alpes
750050759;CTRE DE SANTE POLYV BEHREN LES FORBACH;CTRE DE SANTE POLYVAL. BEHREN LES FORBACH (CANSSM) FILIERIS;07140 LES VANS;ARDECHE;Auvergne Rhone Alpes
750050759;CTRE DE SANTE POLYVAL. AUDUN LE TICHE;CTRE DE SANTE  POLYVALENT D'AUDUN LE TICHE (CANSSM) FILIERIS;07140 LES VANS;ARDECHE;Auvergne Rhone Alpes
750050759;CTRE DE SANTE POLYVAL. FAREBERSVILLER;CENTRE DE SANTE POLYVALENT FAREBERSVILLER (CANSSM) FILIERIS;07140 LES VANS;ARDECHE;Auvergne Rhone Alpes
750050759;CTRE DE SANTE POLYVAL. PETITE ROSSELLE;CTRE DE SANTE POLYVALENT PETITE ROSSELLE (CANSSM) FILIERIS;07140 LES VANS;ARDECHE;Auvergne Rhone Alpes
750050759;CTRE DE SANTE POLYVAL. STIRING WENDEL;CTRE DE SANTE POLYVALENT DE STIRING WENDEL (CANSSM) FILIERIS;07140 LES VANS;ARDECHE;Auvergne Rhone Alpes
750050759;CTRE DE SANTE POLYVALENT DE CARLING;CENTRE DE SANTE POLYVALENT DE CARLING (CANSSM) FILIERIS;07140 LES VANS;ARDECHE;Auvergne Rhone Alpes
750050759;CTRE DE SANTE POLYVALENT DE CREUTZWALD;CENTRE DE SANTE POLYVALENT DE CREUTZWALD (CANSSM) FILIERIS;07140 LES VANS;ARDECHE;Auvergne Rhone Alpes
750050759;CTRE DE SANTE POLYVALENT DE LIBERCOURT;CENTRE DE SANTE POLYVALENT DE LIBERCOURT;07140 LES VANS;ARDECHE;Auvergne Rhone Alpes
750050759;CTRE DE SANTE POLYVALENT DE SCHOENECK;CENTRE DE SANTE POLYVALENT DE SCHOENECK (CANSSM) FILIERIS;07140 LES VANS;ARDECHE;Auvergne Rhone Alpes
750050759;CTRE DE SANTE POLYVALENT DE SPICHEREN;CENTRE DE SANTE POLYVALENT DE SPICHEREN (CANSSM) FILIERIS;07140 LES VANS;ARDECHE;Auvergne Rhone Alpes
750050759;CTRE DE SANTE POLYVALENT DE SPICHEREN;CENTRE DE SANTE POLYVALENT  DE SPICHEREN (CANSSM) FILIERIS;07140 LES VANS;ARDECHE;Auvergne Rhone Alpes
750050759;CTRE DE SANTE POLYVALENT FOLSCHVILLER;CENTRE DE SANTE POLYVALENT DE FOLSCHVILLER (CANSSM) FILIERIS;07140 LES VANS;ARDECHE;Auvergne Rhone Alpes
750050759;CTRE DE SANTE POLYVALENT HOMBOURG HAUT;CENTRE DE SANTE POLYVALENT HOMBOURG HAUT (CANSSM) FILIERIS;07140 LES VANS;ARDECHE;Auvergne Rhone Alpes
750050759;CTRE DE SANTE POLYVALENT SARREGUEMINES;CTRE DE SANTE POLYVALENT DE SARREGUEMINES (CANSSM) FILIERIS;07140 LES VANS;ARDECHE;Auvergne Rhone Alpes
750050759;CTRE DE SANTE POLYVALENT TUCQUEGNIEUX;CENTRE DE SANTE POLYVALENT DE TUCQUENIEUX (CANSSM) FILIERIS;07140 LES VANS;ARDECHE;Auvergne Rhone Alpes
310788682;CTRE DE SANTE VILLEFRANCHE DE LAURAGAI;CENTRE DE SANTE SITE VILLEFRANCHE DE LAURAGAIS;31000 TOULOUSE;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
940110042;CTRE DE SSR ALBERT CALMETTE;SOINS DE SUITE ET DE READAPTATION;91330 YERRES;ESSONNE;Ile de France
340780055;CTRE DEPISTAGE GRATUIT SIDA HEPATITES;CTRE DEPISTAGE GRATUIT SIDA HEPATITES;34525 BEZIERS CEDEX;HERAULT;Languedoc Roussillon Midi Pyrenees
350036281;CTRE D'ONCOLOGIE ST VINCENT ST MALO;CENTRE D'ONCOLOGIE ST VINCENT SITE CLINIQUE COTE D'EMERAUDE;35760 ST GREGOIRE;ILLE ET VILAINE;Bretagne
330027509;CTRE ENFANTS ADOLESCENTS POLYHANDICAP.;CENTRE POUR ENFANTS ET ADOLESCENTS POLYHADICAPES;33212 LANGON CEDEX;GIRONDE;Aquitaine Limousin Poitou Charentes
130001928;CTRE GERONTO DPT HOP TOUR BLANCHE SLD;CENTRE GERONTOLIGUE DEPARTEMENTAL HOP LA TOUR BLANCHE SLD;13375 MARSEILLE CEDEX 12;BOUCHES DU RHONE;Provence Alpes Cote d'Azur
970208906;CTRE HOSP INTERCOM LORRAIN BASSE-POINT;CENTRE HOSPITALIER INTERCOMMUNAL LORRAIN BASSE POINTE;97214 LE LORRAIN;MARTINIQUE;Martinique
810100008;CTRE HOSP SPECIALISE PIERRE JAMET ALBI;CENTRE HOSPITALIER SPECIALISE PIERRE JAMET ALBI;81000 ALBI;TARN;Languedoc Roussillon Midi Pyrenees
170780175;CTRE HOSP. DE SAINTONGE - SAINTES;;17108 SAINTES CEDEX;CHARENTE MARITIME;Aquitaine Limousin Poitou Charentes
600100028;CTRE HOSPIT ISARIEN - EPSM DE L'OISE;CTRE HOSPITALIER ISARIEN - EPSM DE L'OISE;60607 CLERMONT CEDEX;OISE;Nord Pas de Calais Picardie
330781253;CTRE HOSPIT.R.BOULIN-LIBOURNE;CENTRE HOSPITALIER ROBERT BOULIN-LIBOURNE;33505 LIBOURNE CEDEX;GIRONDE;Aquitaine Limousin Poitou Charentes
230780520;CTRE HOSPITAL MOYEN SEJOUR SOUTERRAINE;CENTRE HOSPITALIER DE MOYEN SEJOUR DE LA SOUTERRAINE;23300 LA SOUTERRAINE;CREUSE;Aquitaine Limousin Poitou Charentes
870000023;CTRE HOSPITAL MOYEN SEJOUR ST JUNIEN;CENTRE HOSPITALIER DE MOYEN SEJOUR DE ST-JUNIEN;87205 ST JUNIEN CEDEX;HAUTE VIENNE;Aquitaine Limousin Poitou Charentes
220000046;CTRE HOSPITALIER DINAN;CENTRE HOSPITALIER RENE PLEVEN;22101 DINAN CEDEX;COTES D ARMOR;Bretagne
870000031;CTRE HOSPITALIER J BOUTARD ST YRIEIX;CENTRE HOSPITALIER  JACQUES BOUTARD  ST-YRIEIX;87500 ST YRIEIX LA PERCHE;HAUTE VIENNE;Aquitaine Limousin Poitou Charentes
230780512;CTRE HOSPITALIER MOYEN SEJOUR EVAUX;CENTRE HOSPITALIER DE MOYEN SEJOUR D'EVAUX-LES-BAINS;23110 EVAUX LES BAINS;CREUSE;Aquitaine Limousin Poitou Charentes
190000117;CTRE HOSPITALIER PAYS EYGURANDE;CENTRE HOSPITALIER DU PAYS D'EYGURANDE MONESTIER-MERLINES;19100 BRIVE LA GAILLARDE;CORREZE;Aquitaine Limousin Poitou Charentes
210780581;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ;MEDECINE A CHAMPMAILLOT CHU DIJON;21034 DIJON CEDEX;COTE D OR;Bourgogne Franche Comte
890000052;CTRE HOSPITALIER SPECIALISE AUXERRE;CTRE HOSPITALIER SPECIALISE AUXERRE;89100 SENS;YONNE;Bourgogne Franche Comte
170780142;CTRE HOSPITALIER ST-PIERRE D'OLERON;CTRE HOSPITALIER ST-PIERRE D'OLERON;17310 ST PIERRE D OLERON;CHARENTE MARITIME;Aquitaine Limousin Poitou Charentes
630011534;CTRE HOSPITALISATION  DE CHANAT;CENTRE D'HOSPITALISATION DE CHANAT;63000 CLERMONT FERRAND;PUY DE DOME;Auvergne Rhone Alpes
290000017;CTRE LONG SEJOUR BOHARS - CHRU BREST;CENTRE RENE FORTIN - CENTRE DE LONG SEJOUR DU C.H.R DE BREST;29609 BREST CEDEX 2;FINISTERE;Bretagne
290020700;CTRE LONG SEJOUR CONCARNEAU - CHIC;CENTRE DE LONG SEJOUR  CONCARNEAU - CHIC QUIMPER;29107 QUIMPER CEDEX;FINISTERE;Bretagne
560023210;CTRE LONG SEJOUR LE PRATEL CHBA AURAY;CENTRE DE LONG SEJOUR LE PRATEL - CHBA AURAY;56017 VANNES CEDEX;MORBIHAN;Bretagne
190000059;CTRE MEDECINE PHYSIQUE ET READAPTATION;CENTRE DE MEDECINE PHYSIQUE ET DE READAPTATION LES 9 PIERRES;19012 TULLE CEDEX;CORREZE;Aquitaine Limousin Poitou Charentes
620001834;CTRE MEDICAL A.D.A.I.R. DE FOUQUIERES;CTRE D'AIDE INSUFFISANCE RESPIRATOIRE;59300 VALENCIENNES;NORD;Nord Pas de Calais Picardie
970302121;CTRE MEDICO.-PSYCHOLOG. ST LAURENT;CENTRE MEDICO-PSYCHOLOGIQUE  DE SAINT LAURENT;97320 ST LAURENT DU MARONI;GUYANE;Guyane
750721334;CTRE MEDICO-CHIR READAPT. LES MASSUES;CENTRE MEDICO-CHIRURGICAL READAPTATION LES MASSUES;01110 PLATEAU D HAUTEVILLE;AIN;Auvergne Rhone Alpes
060024445;CTRE MEYERBEER CHIR ESTH DOC BOURGEON;CTRE MEYERBEER CHIR ESTH DOC BOURGEON;06000 NICE;ALPES MARITIMES;Provence Alpes Cote d'Azur
710000464;CTRE ORTHOPEDIQUE MEDICO CHIRURGICAL;CENTRE ORTHOPEDIQUE MEDICO-CHIRURGICAL;71640 DRACY LE FORT;SAONE ET LOIRE;Bourgogne Franche Comte
170780175;CTRE PERINAT. PROXIMITE - CH SAINTONGE;CENTRE DE PERINATALITE DE PROXIMITE;17108 SAINTES CEDEX;CHARENTE MARITIME;Aquitaine Limousin Poitou Charentes
810000331;CTRE PLANIF FAM CH ALBI;CENTRE DE PLANIFICATION ET D'EDUCATION FAMILIALE;81013 ALBI CEDEX 9;TARN;Languedoc Roussillon Midi Pyrenees
320780117;CTRE PLANIF FAM CH AUCH;CENTRE DE PLANIFICATION ET D'EDUCATION FAMILIALE;32008 AUCH CEDEX;GERS;Languedoc Roussillon Midi Pyrenees
650780166;CTRE PLANIF FAM CH BAGNERES DE BIGORRE;CENTRE DE PLANIFICATION ET D'EDUCATION FAMILIALE;65201 BAGNERES DE BIGORRE CEDEX;HAUTES PYRENEES;Languedoc Roussillon Midi Pyrenees
460780216;CTRE PLANIF FAM CH CAHORS;CENTRE DE PLANIFICATION ET D'EDUCATIOIN FAMILIALE;46005 CAHORS CEDEX 9;LOT;Languedoc Roussillon Midi Pyrenees
810000380;CTRE PLANIF FAM CH CASTRES;CENTRE DE PLANIFICATION FAMILIALE CONSULTATIONS EXTERNES;81108 CASTRES CEDEX;TARN;Languedoc Roussillon Midi Pyrenees
460780083;CTRE PLANIF FAM CH FIGEAC;CENTRE DE PLANIFICATION ET D'EDUCATION FAMILIALE;46106 FIGEAC CEDEX;LOT;Languedoc Roussillon Midi Pyrenees
810000455;CTRE PLANIF FAM CH LAVAUR;CENTRE DE PLANIFICATION ET D'EDUCATION FAMILIALE;31590 VERFEIL;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
650780158;CTRE PLANIF FAM CH LOURDES;CENTRE DE PLANIFICATION FAMILIALE;65107 LOURDES CEDEX;HAUTES PYRENEES;Languedoc Roussillon Midi Pyrenees
810000380;CTRE PLANIF FAM CH MAZAMET;CENTRE DE PLANIFICATION ET D'EDUCATION FAMILIALE;81108 CASTRES CEDEX;TARN;Languedoc Roussillon Midi Pyrenees
820000016;CTRE PLANIF FAM CH MONTAUBAN;CENTRE DE PLANIFICATION ET D'EDUCATION FAMILIALE;82013 MONTAUBAN CEDEX;TARN ET GARONNE;Languedoc Roussillon Midi Pyrenees
120004528;CTRE PLANIF FAM CH SAINT AFFRIQUE;CENTRE DE PLANIFICATION ET D'EDUCATION FAMILIALE;12100 MILLAU;AVEYRON;Languedoc Roussillon Midi Pyrenees
460780091;CTRE PLANIF FAM CH SAINT CERE;CENTRE DE PLANIFICATION ET D'EDUCATION FAMILIALE;46400 ST CERE;LOT;Languedoc Roussillon Midi Pyrenees
670780543;CTRE PLANIF FAM CH WISSEMBOURG;CENTRE DE PLANIFICATION FAMILIALE DU C.H. DE WISSEMBOURG;67166 WISSEMBOURG CEDEX;BAS RHIN;Alsace Champagne Ardenne Lorraine
820004950;CTRE PLANIF FAM CHIC CASTEL MOISSAC;CENTRE DE PLANIFICATION ET D'EDUCATION FAMILIALE;82101 CASTELSARRASIN CEDEX;TARN ET GARONNE;Languedoc Roussillon Midi Pyrenees
650783160;CTRE PLANIF FAM CHIC TARBES VIC;CENTRE DE PLANIFICATION ET D'EDUCATION FAMILIALE;65013 TARBES CEDEX 9;HAUTES PYRENEES;Languedoc Roussillon Midi Pyrenees
670780337;CTRE PLANIFICATION FAMIL. CH HAGUENAU;CENTRE DE PLANIFICATION FAMILIALE DU CH DE HAGUENAU;67504 HAGUENAU CEDEX;BAS RHIN;Alsace Champagne Ardenne Lorraine
420780033;CTRE PLANIFICATION FAMILIAL;CTRE PLANIF. FAMIL. HOPITAL DE ROANNE;42328 ROANNE CEDEX;LOIRE;Auvergne Rhone Alpes
030780118;CTRE POST CURE MALADES MENTAUX;CENTRE DE POST CURE POUR MALADES MENTAUX;03201 VICHY CEDEX;ALLIER;Auvergne Rhone Alpes
940110018;CTRE PREVENTION ALCOOL HENRI DUCHENE;CTRE DE PREVENTION ALCOOLIQUES HENRI DUCHENE CHOISY LE ROI;94010 CRETEIL CEDEX;VAL DE MARNE;Ile de France
620001834;CTRE PSYCHO MARRONNIERS BULLY;CTRE PSYCHO MARRONNIERS BULLY;59300 VALENCIENNES;NORD;Nord Pas de Calais Picardie
810000455;CTRE PSYCHOTHERAPIQUE PINEL CH LAVAUR;CENTRE PSYCHOTHERAPIQUE PHILIPPE PINEL CH LAVAUR;31590 VERFEIL;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
870000015;CTRE REG RESSOURCES DIAGNOSTIC AUTISME;CENTRE REGIONAL DE RESSOURCES ET DE DIAGNOSTIC SUR L'AUTISME;19312 BRIVE LA GAILLARDE CEDEX;CORREZE;Aquitaine Limousin Poitou Charentes
250000015;CTRE REGIONAL RESSOURCES AUTISME;;25030 BESANCON CEDEX;DOUBS;Bourgogne Franche Comte
210780581;CTRE RGNAL DE RESSOURCES SUR L'AUTISME;CENTRE REGIONAL DE RESSOURCES SUR L'AUTISME;21034 DIJON CEDEX;COTE D OR;Bourgogne Franche Comte
330059239;CTRE SANTE HOSPITALO-COMMUNAL;CENTRE DE SANTE HOSPITALO-COMMUNAL DE COUTRAS;33230 COUTRAS;GIRONDE;Aquitaine Limousin Poitou Charentes
450011069;CTRE SANTE MNCPL DE CHALETTE SUR LOING;CENTRE MUNICIPAL DE SNATE DE CHALETTE SUR LOING;45120 CHALETTE SUR LOING;LOIRET;Centre Val de Loire
750050759;CTRE SANTE POLYVALENT MOYEUVRE GRANDE;CTRE DE SANTE POLYVALENT MOYEUVRE GRANDE (CANSSM) FILIERIS;07140 LES VANS;ARDECHE;Auvergne Rhone Alpes
170780050;CTRE SOINS AMBUL LA PASSERELLE;;17503 JONZAC CEDEX;CHARENTE MARITIME;Aquitaine Limousin Poitou Charentes
940016819;CTRE SOINS ET RESSOURCES PSY ENF ADO;CTRE REGIONAL SOINS ET RESSOURCES PSY ENFANTS ADO SOURDS;75011 PARIS;PARIS;Ile de France
630781003;CTRE SOINS LGUE DUREE ISSOIRE;CENTRE DE SOINS DE LONGUE DUREE ISSOIRE;63503 ISSOIRE CEDEX;PUY DE DOME;Auvergne Rhone Alpes
620103440;CTRE SOINS SUITE CH BOULOGNE-SUR-MER;SERVICE DE MOYEN SEJOUR HOPITAL DE BOULOGNE SUR MER;62321 BOULOGNE SUR MER CEDEX;PAS DE CALAIS;Nord Pas de Calais Picardie
340780469;CTRE SPEC HAUT LANGUEDOC CH ST PONS;CENTRE SPECIALISE DU HAUT LANGUEDOC CH ST PONS DE THOMIERES;34220 ST PONS DE THOMIERES;HERAULT;Languedoc Roussillon Midi Pyrenees
650780174;CTRE SWEET HOME LOURDES HOP LANNEMEZAN;CENTRE SWEET HOME LOURDES HOPITAUX LANNEMEZAN;31800 ST GAUDENS;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
620100685;CTRE TRAITEMENT DEPENDANCES CH LENS;CENTRE DE TRAITEMENT DES DEPENDANCES CH LENS;62307 LENS CEDEX;PAS DE CALAIS;Nord Pas de Calais Picardie
240000083;DISPENSAIRE D HYGIENE MENTALE;;24700 MONTPON MENESTEROL;DORDOGNE;Aquitaine Limousin Poitou Charentes
2A0000386;DISPENSAIRE HYG MENT SAMPOLO;DISPENSAIRE HYGIENE MENTALE SAMPOLO;20176 AJACCIO CEDEX 1;CORSE DU SUD;Corse
2A0000386;DISPENSAIRE HYGIENE MENTALE;;20176 AJACCIO CEDEX 1;CORSE DU SUD;Corse
2A0000386;DISPENSAIRE HYGIENE MENTALE;DISPENSAIRE HYGIENE MENTALE DE PORTO-VECCHIO;20176 AJACCIO CEDEX 1;CORSE DU SUD;Corse
970302022;E.H.P.A.D. EDMAR LAMA DE CAYENNE;E.H.P.A.D. DU CENTRE HOSPITALIER DE CAYENNE;97306 CAYENNE CEDEX;GUYANE;Guyane
970100244;E.H.P.A.D. NOU GRAN MOUN;E.H.P.A.D. DE CAPESTERRE BELLE;97130 CAPESTERRE BELLE EAU;GUADELOUPE;Guadeloupe
760780726;E.M.P.S.M (EQUI;MOB.PRECAR.S.MENTALE);76083 LE HAVRE CEDEX;SEINE MARITIME;Normandie
330027509;EAM LA REOLE;EAM LA REOLE;33212 LANGON CEDEX;GIRONDE;Aquitaine Limousin Poitou Charentes
330781295;EC. INTER-HOSP. LANGON CADILLAC;ECOLE INTER HOSPITALIERE LANGON CADILLAC;33410 CADILLAC;GIRONDE;Aquitaine Limousin Poitou Charentes
2B0000020;ECOLE DE FORMATION DES CADRES DE SANTE;ECOLE DE FORMATION DES CADRES DE SANTE DE BASTIA;20604 BASTIA CEDEX;HAUTE CORSE;Corse
220000103;EEAP MAISON DE L ESTRAN;ETABLISSEMENT POUR ENFANTS ET ADOLESCENTS POLYHANDICAPES;22303 LANNION CEDEX;COTES D ARMOR;Bretagne
750712184;EEAP SAN SALVADOUR;ETABLISSEMENT POUR ENFANTS OU ADOLESCENTS POLYHANDICAPES;60332 LIANCOURT CEDEX;OISE;Nord Pas de Calais Picardie
780130027;EHPA D HOUDAN;EHPA TEMPORAIRE DE HOUDAN;78550 HOUDAN;YVELINES;Ile de France
480780162;EHPA DU CENTRE HOSPITALIER DE LANGOGNE;EHPA DU CENTRE HOSPITALIER DE LANGOGNE;48300 LANGOGNE;LOZERE;Languedoc Roussillon Midi Pyrenees
300780079;EHPA NOTRE DAME DE LA BLACHE;EHPA NOTRE DAME DE LA BLACHE;30134 PONT ST ESPRIT CEDEX;GARD;Languedoc Roussillon Midi Pyrenees
690781810;EML TEP CERMEP - HCL;EML TEP CERMEP - HOSPICES CIVILS DE LYON;69300 CALUIRE ET CUIRE;RHONE;Auvergne Rhone Alpes
040780140;EPS DUCELIA DE CASTELLANE;ETABLISSEMENT PUBLIC DE SANTE DUCELIA DE CASTELLANE;04120 CASTELLANE;ALPES DE HAUTE PROVENCE;Provence Alpes Cote d'Azur
320004310;EPS LOMAGNE SITE DE FLEURANCE;ETABLISSEMENT PUBLIC DE SANTE LOMAGNE SITE DE FLEURANCE;32500 FLEURANCE;GERS;Languedoc Roussillon Midi Pyrenees
040780231;EPS LUMIERE DE RIEZ;ETABLISSEMENT PUBLIC DE SANTE LUMIERE DE RIEZ;04500 RIEZ;ALPES DE HAUTE PROVENCE;Provence Alpes Cote d'Azur
040780132;EPS PIERRE GROUES DE BARCELONNETTE;ETABLISSEMENT PUBLIC DE SANTE PIERRE GROUES DE BARCELONNETTE;04400 BARCELONNETTE;ALPES DE HAUTE PROVENCE;Provence Alpes Cote d'Azur
040780249;EPS VALLEE DE LA BLANCHE SEYNE ALPES;EPS VALLEE DE LA BLANCHE SEYNE LES ALPES;04140 SEYNE LES ALPES;ALPES DE HAUTE PROVENCE;Provence Alpes Cote d'Azur
570005165;EQUIP PLUR DIAGN PRECOCE TSA;EQUIP PLURIDI DIAGNOSTIC PRECOCE POUR ENFANTS AVEC TSA;57701 HAYANGE CEDEX;MOSELLE;Alsace Champagne Ardenne Lorraine
410000087;EQUIPE DE DIAGNOSTIC PRECOCE TSA 41;DADA 41;41016 BLOIS CEDEX;LOIR ET CHER;Centre Val de Loire
340780477;EQUIPE DIAGNOSTIC PRECOCE TSA MTP;EQUIPE DIAGNOSTIC PRECOCE TROUBLES DU SPECTRE AUTISTIQUE;34000 MONTPELLIER;HERAULT;Languedoc Roussillon Midi Pyrenees
300780038;EQUIPE DIAGNOSTIC PRECOCE TSA NIMES;EQUIPE DIAGNOSTIC PRECOCE TROUBLES DU SPECTRE AUTISTIQUE;30900 NIMES;GARD;Languedoc Roussillon Midi Pyrenees
370000481;EQUIPE MEDICO-SOCIALE PSYCHIATRIE;EQUIPE MOBILE MEDICO-SOCIALE SPYCHIATRIE;37044 TOURS CEDEX 9;INDRE ET LOIRE;Centre Val de Loire
